listing_id,id,date,reviewer_id,reviewer_name,comments,tema_principal,sentimiento,sentimiento_etiqueta
885498,129678990,2017-02-01,88027610,John,"This place was located in the heart of great transportation, restaurants, things to do, etc.  The apartment was very roomy and comfortable. It more than met our expectations! Would definitely stay there again! Was so nice having Greg next door...what a charming and interesting person!",Instalaciones,0.4388888888888889,Positivo ✅
731034,100717076,2016-09-10,73919048,Ruth,"This lovely  appartment is in a  beautiful building in Recoleta. It has everything you need for a few days in the city.   It is well located, within easy walking distance of Recoleta Cemetery and quite a few other historical locations. There is a small supermarket across the road and a number of great eating places close by. Not to mention it being right in the middle of a great shopping area. We travel alot but this was our first airbnb,  we were a bit unsure if what to expect in way of support from our hosts. Once again we couldn't be happier, Gabriel and Sebastian were wonderful hosts.  They arranged an airport transfer for our arrival. A few days in to our stay, we contacted them and asked if they could arrange one for our departure which they gladly assisted us with. We would recommend  the appartment,  the hosts and the location, to anyway looking for a great place to stay in Buenos Aires.",Ubicación,0.30847338935574226,Positivo ✅
6322947,79350534,2016-06-12,5813006,Natalia,"Mila is a great host. She contacted us to see how everything was going through out our stay. The apartment pics don't make it justice, it's more beautiful than it seems. Everything was super clean, we had all the amenities we needed (and more), heated, cozy, comfortable beds, pillows and blankets, and awesome location. The train station is right there. It's an incredible apartment. Don't think it too much, you are gonna get your money's worth and more. Book it.",Limpieza,0.48112244897959183,Positivo ✅
32400909,559692628,2019-11-04,228046228,Gerónimo,Departamento con ubicación excelente,Instalaciones,0.0,Neutral ⚪
30056806,367710632,2019-01-05,26991,Peter,"This is a great place. Perfect location next to park in Palermo Soho surrounded by cafes and restaurants. The feeling is old world charm with high tech amenities. Beautiful wood floor in the living room and a sleek modern design in the kitchen. The TV, internet and air conditioners all work great. The extra bathroom is very convenient too. We spent Christmas eve and day here and liked it so much we came back for another stay. Highly recommend you check it out.",Ubicación,0.33133333333333337,Positivo ✅
13542914,162598745,2017-06-21,49429625,Sylvie,"La casa de Danny es un encantó! Es muy cómoda y bien situada, no le falta nada y la decoración es bien argentina! Se duerme perfecto ya que el dormitorio da sobre un patio interior. El barrio es muy agradable, con restaurantes simpáticos y originales. Hay comercios y vida, todo lo que uno busca.
Volveremos en una próxima estadía en buenos aires!",Ubicación,0.0,Neutral ⚪
4784414,613076847,2020-03-01,115938714,Anaclara,"Buena ubicación, linda pileta y buena disposición para necesidades, gracias!",Instalaciones,0.0,Neutral ⚪
2532420,87345587,2016-07-19,6793326,Jose,"Barbara and Gascon were outstanding.   I made an early reservation and I had many questions for months.   They were very prompt and explicit about their recommendations.  The place was great for us, a family of 4. We had all we needed near by.   The neighborhood is diverse and very convenient.  We enjoyed BA and Barbara and Gaston were critical for our experience.  They made themselves available during our stay as well.  ",Ubicación,0.33,Positivo ✅
22744869,340961936,2018-10-25,2556195,Charlotte,"I highly reccomend  this place! It's a tastefully furnished apartment in a nice neighbourhood (close to plaza de mayo). The entrance is very chique, almost as if you're entering an art gallery. The doormen are helpful and friendly. Melisa and her brother are also very helpful and respond immediately to e-mails.  Thanks for having us. We ❤ Buenos Aires!",Atención,0.30416666666666664,Positivo ✅
4365136,62309017,2016-02-13,54190101,David,"Cristina y Carlos son muy amables y te hacen sentir como en casa, el departamento es muy acogedor y confortable, la ubicación es muy buena y bastante segura. No dudaría en volver a hospedarme allí, es muy agradable compartir y charlar con ellos.",Atención,0.0,Neutral ⚪
4925114,483467370,2019-07-07,267968744,Noelia,"Lugar como, limpio y con una excelente ubicación.",Limpieza,0.0,Neutral ⚪
1218125,462969080,2019-06-02,27914236,Javier,"El apartamento es tal cual las fotos. Esta en una ubicación inmejorable, con todas las comodidades y María Lía fue realmente muy agradable y cuido los detalles. Apartamento super recomendable!",Instalaciones,0.41666666666666663,Positivo ✅
19583,9798313,2014-01-11,9583476,Guilherme,"Arturo e sua esposa nos receberam muito bem!! O apartamento é exatamente o que está nas fotos, tudo funcionando perfeitamente. Além disso, a localização não poderia ser melhor, muito fácil acesso.  Altamente recomendado!!",Instalaciones,0.0,Neutral ⚪
34542394,595557398,2020-01-20,316641915,Nelson,"Dpto cómodo, lugar tranquilo y ubicación céntrica.",Instalaciones,0.0,Neutral ⚪
15006481,458788567,2019-05-26,259390268,Pedro,"El lugar es perfecto, muy cerca de muchos lugares turísticos, Alberto me indicó muy bien para empezar a conocer la ciudad, es una persona muy amable. 100% recomendable.",Ubicación,0.0,Neutral ⚪
19425774,211979299,2017-11-15,111921333,Andres,"Un lugar muy acogedor y Marta es una excelente host, nos atendió genial y muy atenta",Atención,0.0,Neutral ⚪
78703,147258666,2017-04-25,77573517,Catalina,"El departamento es muy bonito, bien equipado, acogedor, se disfruta mucho de la terraza y esta en una buena ubicación. Osar fue un excelente anfitrión, preocupado, amable y con muy buena disposición. 
Recomiendo 100% el lugar y volveríamos a ir.",Atención,0.0,Neutral ⚪
20844881,364309191,2018-12-30,4582193,Jason,"A great find, if you are looking for a small space that has all the pure essentials. Centrally located, so you're walking distance to many attractions. Many interesting items on the main street.",Ubicación,0.3038690476190476,Positivo ✅
37422079,572680834,2019-12-03,77907057,Julian,"Muy buen sitio, cerca a varios lugares muy lindos de Buenos Aires.",Ubicación,0.0,Neutral ⚪
32239804,542444780,2019-10-06,149473072,María Florencia,"Los anfitriones estuvieron siempre muy atentos a nuestras necesidades. El apartamento es muy lindo, cómodo y limpio. Buena ubicación. 
Gracias",Limpieza,0.0,Neutral ⚪
6484976,115285769,2016-11-23,82468713,Armen,"Georgina is a great host. Even a few weeks before our arrival, she called us several times asking us if there was anything else we may needed.
During our stay, she was constantly offering herself to help us in any way.
But as a matter of fact, the place was perfect; exactly the same as it was described in the listing, or perhaps even better.
The location is in my opinion, the best in Buenos Aires.",Ubicación,0.37222222222222223,Positivo ✅
37110080,596344830,2020-01-22,261872658,Silvia,"Fede cumple con todo lo ofrecido y más, es muy atento y siempre está si lo necesitás. Muuuuy aconsejable, el dpto maravilloso!!!!!",Instalaciones,0.0,Neutral ⚪
9387966,609821940,2020-02-23,137806970,Ricky,"Amazing stay in this Airbnb! Hosts were very friendly and had excellent communication. They were also flexible and helpful in giving us  a few recommendations. We were greeted with a variety of snacks and refreshments, which was nice after a long flight. Place was in a great location and it felt safe to walk outside at anytime of the day or night. We would definitely come back here!",Ubicación,0.35340909090909095,Positivo ✅
9837889,67961093,2016-04-01,28890203,Yulia,"Great apartment, looks exactly as on pictures. I have spent 2 weeks there and have no complaints except, maybe the construction work noise outside, but it is definitely not the fault of the host. 
The apartment is cozy and very nice, the location is perfect, I would love to stay there for longer. Thank you very much for the wonderful experience! ",Ubicación,0.39,Positivo ✅
17991101,452005923,2019-05-12,13391023,Sergio,"Depto. de excelente e inmejorable ubicación, realmente uno baja y todo queda a pasos, para disfrutar relajado.  Es cómodo y en un edificio tranquilo. Yllen  siempre esta atenta a cualquier requerimiento de manera rápida y cordial. Estuvo dispuesta y considerada a dejar nuestro equipaje antes y después de los checks, detalle que le agradecemos mucho.
Altamente recomendable",Atención,0.0,Neutral ⚪
21138232,541019071,2019-10-04,172830423,Carina,"La casa es hermosa, luminosa y espaciosa. Ambientes amplios vista abierta. Siempre todo impecable.  La arquitectura moderna y con estilo. Las personas de la casa fueron muy amables y respetuosas.  La ubicación es buena. Barrio lindo y seguro. La habitación que ocupé tiene mucho espacio de guardado, la cama es realmente muy confortable.  Y a pesar de que el tren pasa por el puente que está ubicado a pocos metros de la casa, es un ambiente tranquilo y permite descansar bien.",Ubicación,0.0,Neutral ⚪
20923464,199676586,2017-10-02,9982747,Thomas,"This is a great little place, perfect for a week of exploring Buenos Aires! Vicky is extremely helpful, always available for questions, and organized a smooth check-in. The apartment is tastefully decorated and has all you need for a city vacation. The kitchen is equipped for preparing small meals and snacks; the bathroom and shower are clean and well-kept. The apartment's location is very central and next to subway and buses.",Limpieza,0.24041666666666667,Positivo ✅
1964505,56109476,2015-12-09,41903441,Victor Christian,"Esta muy central y cerca de toda en el barrio santelmo y a 10 minutos del centro, muy buena ubicacion y calidad de servicio y infraestructura entregada es la misma a lo visto, muy optima y todo limpio recomendable a ojos cerrados y",Limpieza,0.0,Neutral ⚪
7971154,136106897,2017-03-08,29759899,Andrzej,We stayed 3 nights in Amilcar's flat and it was great experience. The place is very well equipped and looked after. The location is super handy and very nice neighbourhood. Amilcar gave us very good tips on what to do and how to move around the city and the communication was very good too. Highly recommended place.,Ubicación,0.5187037037037038,Positivo ✅
28491480,349427999,2018-11-17,41187361,Piotr,Irma is very friendly person with big heart! Very helpfull. She’s son give us a lot of tips and information about Buenos Aires. Localisation is save. Flat is very clean and have amazing terrace! U can feel a beautiful soul here ! Fully recomend!,Limpieza,0.41273809523809524,Positivo ✅
38352689,590082414,2020-01-07,103888422,Silvia,"Hermoso el dpto, muy cómodo, tiene todo lo necesario para pasarlo bien,. María Belén nos espero personalmente y estuvo atenta a todos los detalles. La ubicación muy buena . Super recomendable.",Instalaciones,0.3333333333333333,Positivo ✅
17155115,334200709,2018-10-08,128167899,Andrea,El departamento súper bien distribuido y en una zona de fácil acceso a otros atractivos turísticos en Buenos Aires. Muy buen ambiente.,Instalaciones,0.0,Neutral ⚪
16632288,342228598,2018-10-28,38732318,Caitlin,"Clean, comfy and great location. Lucas is a great host too, even staying up late on a Sunday night to check me in after my flight! Recommend a stay here",Limpieza,0.3979166666666667,Positivo ✅
23761038,243288350,2018-03-15,162181281,Luis E.,"El departamento es tal cual las fotos, hasta mucho mejor, la anfitriona Victoria es muy linda y amable.. y su Mamá que fue quien me recepcionó es la mejor..! El depto muy limpio y ordenado, de fácil acceso y muchos lugares cerca! Muy placentera y cómoda mi estancia, recomendado al 100% sin duda volvería a quedarme!",Limpieza,0.0,Neutral ⚪
23121567,267359270,2018-05-21,11061884,Carolina,"Un rinco perfecto en Buenos Aires, super bien ubicado para lo que yo necesitaba, sin embargo mas allá de donde uno tenga que ir esta cerca de todas las conexiones, lindo barrio, pequeño, super simpático, buen agua caliente, buena cama, y el futon del estar, super cómodo.",Ubicación,0.3333333333333333,Positivo ✅
25157440,353548036,2018-11-28,214868258,Rogério,"Muy bueno el apartamento. Muy bien situado, cerca de muchas estaciones de metro. Los empleados del edificio también muy atentos.

Tomando sólo una línea de metro cerca del apartamento usted ya está en la avenida de Mayo, una de las principales de la ciudad.

También tiene buenos restaurantes muy cerca.",Ubicación,0.0,Neutral ⚪
33689096,548416344,2019-10-17,40971181,Pedro,"Un cuarto en un lindo edificio que está muy bien ubicado en un barrio bastante tranquila y muy buenos accesos. Tiene baño en suite y se entra por la cocina la cual se puede usar y hay una mesa cómoda para comer. El cuarto no es muy grande pero es cómodo y tiene un buen escritorio si uno tiene una laptop.
El único tema a tener en cuenta es que hay varios ruidos no muy fuertes provenientes de la casa del vecino, lavadero, caldera o algo del estilo. No suelen durar mucho por suerte.",Ubicación,0.0,Neutral ⚪
14566812,135815543,2017-03-06,50601871,Ali,"Federico is an outstanding host. He'll make sure everything is ready prior to your arrival. He is very responsive to messages, and super-friendly!

The location is very central, it's easy to get around, and have access to public transportation.
The apartment is spacious.
There is a gym, a sauna, and a pool. All people working here, and the neighbors were very nice to me. 
The kitchen is well equipped. The bathroom is very comfortable, with lots of space to store beauty products etc... The shower has great water pressure, and hot water availability. Although the apartment is facing the street, It doesn't get much noisy inside.
Overall, I had a great stay here, and everything went beyond my expectations.
I highly recommend the apartment and Federico as a host!
",Ubicación,0.33958333333333335,Positivo ✅
29308664,526129160,2019-09-08,7698144,Dolores,Gracias Gabriel por todo! Hermoso lugar y ubicación! Lo recomiendo 100%!,Instalaciones,0.0,Neutral ⚪
11940292,221151706,2017-12-25,5540428,Diego,"El departamento es excelente y está muy bien ubicado. Está en un barrio seguro y cercano a los puntos más importantes de la ciudad. Marta, la anfitriona, es muy amable y es accesible. Pasé dos semanas en el departamento y volvería sin ninguna duda en mi próximo viaje a Buenos Aires.",Ubicación,0.0,Neutral ⚪
14068102,137592173,2017-03-16,3908596,Jessica,"Hernán & Christian were lovely hosts. We felt right at home instantly. The apartment is located close to the metro so getting around was easy. Our room was small but perfect for our needs. We went out exploring the city a lot and just used the apartment to sleep, wash and have breakfast. Really reasonable price, would recommend a stay here.",Ubicación,0.2711309523809524,Positivo ✅
9724394,214736116,2017-11-26,26635168,Felicitas,"El depto está muy bien ubicado, para moverse a pie o en auto. Limpio y ordenando, lo recomiendo.",Limpieza,0.0,Neutral ⚪
1140780,468497638,2019-06-12,82131535,Alexandra,"De todos los Airbnbs en los que me he quedado, este ha sido uno de mis favoritos. No solo por la ubicacion que tiene y el hecho que el apartamento es espectacular. 
Sino que cuando he tenido algun tipo de problema [por ejemplo: faltaba un tender para guidar ropa] me han respondido inmediatamente con una solucion y de manera muy rapida. 
Excelente servicio! Muchisimas gracias!",Instalaciones,0.0,Neutral ⚪
32033684,426976296,2019-03-22,159840957,Fernanda,"La estadía en el Depto fue una excelente experiencia. Recomendo sin dudas a todos... Paola y Pablo fueron muy amables. El Depto es muy limpio, cómodo y hay todo lo q necesitas para cocinar. Es ubicado en un lugar seguro , cerca del subte línea b y de puntos de colectivos q llevan a todos los lugares. Hay super y comercio cerca y un parque tb. Seguro volvería a hospedarme. Muchas gracias por la atención.",Limpieza,0.3333333333333333,Positivo ✅
1918023,242259481,2018-03-11,165923575,Ricardo,"Excelente ubicación! Cerca de supermercados, del Subte y muchos lugares para comer o tomar algo.",Ubicación,0.0,Neutral ⚪
5009939,217922221,2017-12-10,17752413,Ben,"Beautiful apartment, perfectly located. I would definitely recommend Lucilas place for anyone wishing to discover the best part of Buenos Aires!",Instalaciones,0.7125,Positivo ✅
11019810,138627617,2017-03-20,28233034,Juliane,"O apartamento é ótimo, fica um pouco longe do centro da cidade mas nada que um ônibus ou um metrô não resolvam. A linha 152 passa próximo ao apartamente e ela percorre uma boa parte da cidade. Não tive problema algum para chegar nos lugares que eu visitei. O leopoldo é um gato calmo e muito carinhoso, foi muito receptivo. O terraço é perfeito para descansar após um dia inteiro andando pela cidade. Enfim, adorei minha estadia, super recomendo. ",Ubicación,0.3333333333333333,Positivo ✅
9001280,72420692,2016-05-02,972867,Michael,"This apartment is absolutely amazing! Guido was super-friendly and gave me all the information I needed to explore Buenos Aires for the first time. The location in Palermo is a great spot to base yourselves and it over-flowing with restaurants and eateries with delicious foods from all over the world as well as traditional Argentinian cuisine. Close to Metro stops and one of the tourist bus stops is only a 15 min walk away at the Planetarium or on Santa Fe Street.
The apartment itself is beautifully designed, spotlessly clean and since it's a duplex you have oodles of space. A well as two balconies with great views of the city, there's even a roof terrace and a pool above the apartment. 
I simply can't recommend this place highly enough. If it's available, BOOK IT.",Limpieza,0.3154761904761905,Positivo ✅
10644856,200209309,2017-10-04,46505233,Eliana,"The location is great, even though is in the center of the city it is not nosy. It is possible to cook basic food. Liniens were not so clean but everything else was very well.",Limpieza,0.21111111111111114,Positivo ✅
2288352,102056652,2016-09-16,91339732,Fernanda,"Tuve una estadia excelente! 
El apartamento es hermoso, amplio y cómodo. 
Debido a motivos climáticos no pude ni llegar, ni irme en el horario estipulado y los anfitriones no tuvieron inconvenientes en variar los horarios y se mostraron siempre comprensivos. 
Un apartamento y anfitriones muy recomendables para pasar una hermosa estadía en BsAs. ",Atención,0.0,Neutral ⚪
20674919,615176689,2020-03-07,134904902,Julieta,"Hermoso el apartamento, excelente ubicación, y Agustín el mejor anfitrión por lejos!",Instalaciones,0.0,Neutral ⚪
21993142,554002732,2019-10-25,230637370,Omar,Es un dpto increíble chico pero suficiente para pasar unos días totalmente cómodo y acogedor!,Instalaciones,0.0,Neutral ⚪
4557379,206911391,2017-10-27,19814094,William,Perfect place with maid service weekly and a great location!,Ubicación,1.0,Positivo ✅
39364195,581626429,2019-12-25,74666177,Juan Pablo,"Todo perfecto, en todo momento Pablo se ocupó de hacer que mi estadía sea más confortable. Recomiendo 100%",Instalaciones,0.0,Neutral ⚪
40947563,619405931,2020-03-17,123138627,Andrea,"Ubicación increíble, a dos cuadras del río y dos hacia Mafalda. Comunicado con vías rápidas para moverse dentro de la ciudad. El lugar está muy limpio y luminoso, las personas de recepción muy atentas, especialmente Ricardo y Hugo. Lugar tranquilo para descansar y relajarse. Recomendable para no más de 2 personas. La comunicación con los anfitriones es excelente. Como observación, el sauna de mujeres no estaba habilitado y no pudimos usarlo y la alberca no es tan atractiva como la foto.",Limpieza,0.0,Neutral ⚪
25095804,365556601,2019-01-01,11821414,Taissa,"Juan é um anfitrião impecável, com fácil comunicação e solicito para tudo que se precisa. A localização é ótima e você tem tudo walking distance. Apartamento aconchegante e confortável também.",Ubicación,0.0,Neutral ⚪
10148478,250261803,2018-04-04,52048379,Natalia,"Mil gracias por la colaboración! Hermoso apartamento tal y como se muestra en las fotos, ubicacion excelente para tomar transporte publico!",Instalaciones,0.0,Neutral ⚪
33684569,558943410,2019-11-03,11207063,Raquel,"La ubicación es perfecta. El departamento es silencioso, perfecto para dormir. La limpieza el punto débil(por las sábanas). Victoria fue muy amable dejándonos entrar antes de lo establecido y dejándonos salir más tarde.",Atención,0.0,Neutral ⚪
27158819,458780195,2019-05-26,263201094,Lu,"Excelente ubicación, el depto es muy amplio, cómodo y super tranquilo.- Muy recomendable, y tal cual como se ve en las fotos.-",Instalaciones,0.3333333333333333,Positivo ✅
19292484,435120120,2019-04-09,118492624,Vicente,"Minha estada em Buenos Aires foi incrível, principalmente pela localização e facilidades ao redor do apartamento de Pablo, Pablo além do mais sempre foi muito solícito e amigável, me respondendo prontamente a qualquer dúvida. Super recomendo!",Instalaciones,0.41666666666666663,Positivo ✅
729097,38822581,2015-07-19,23081941,María Paulina,"Esta es mi segunda vez en este apartamento y, como la primera,  fue una estupenda experiencia. 

Tiffy y su familia me hicieron sentir como en casa. 

Voy a extrañar mucho el barrio (hay de todo y muy seguro), a los vecinos (todos muy gentiles), el departamento ha sido estos dias un placentero hogar.  

Mil veces recomendado.

Gracias por todo.",Ubicación,0.0,Neutral ⚪
6637032,346133649,2018-11-07,107693765,Julian,"Strategic location for the main tourist sites, albeit chaotic. Dome is very cool, but not ideal as a bedroom as it faces two streets and is very noisy most of the day and night.",Ubicación,0.1743333333333333,Positivo ✅
31331277,411455861,2019-02-12,176387843,Fernando,Excelente lugar. Bastante céntrico sin ruidos. Es tal cual como las fotos.,Instalaciones,0.0,Neutral ⚪
10595212,93961713,2016-08-14,48673037,Marina,"Estuve alojada en el
Departamento de Loli 12 noches, el departamento es tal cual como se ve en las fotos, muy lindo, mucha luz y muy cálido. La limpieza fue excelente, todo impecable. La ubicación es muy buena y con muchos medios de transporte alrededor. Dolores es una persona muy amable, atenta y siempre a disposición por si estaba bien o necesitaba algo. Lo súper recomiendo!!",Limpieza,0.0,Neutral ⚪
15942369,250005572,2018-04-03,135396363,Joey,einfach traumhaft,Instalaciones,0.0,Neutral ⚪
1147177,12243498,2014-04-27,13151486,Christian,"This apartment is really nice ! Spacious, modern, clean, with all equipment you need. Very well located in Palermo Hollywood, close to many good restaurants. Malena and her family were very friendly and always ready to serve us if necessary. We were there for 2 weeks and we enjoyed our stay in this place.",Limpieza,0.3904166666666667,Positivo ✅
26448757,585228328,2019-12-31,16337326,Stafford,"If you’re on the fence, just book it! Beautiful place in an incredible location. As has been our experience in the past, Jose was an excellent host. The apartment is lovely. No reviews have mentioned the pool yet, so I’ll chime in to say that it’s lovely. Nice and deep and with a beautiful view of the city. Jose is professional, dependable, responsive, and willing to help with anything. Looking forward to staying in one of his apartments again on our next visit to Argentina.",Ubicación,0.4416666666666666,Positivo ✅
13734244,342794010,2018-10-29,13907654,Diane,"This apartment is spacious and truly charming, beautiful wood floors, high ceilings, etc. It is beautifully designed and updated with interesting eclectic touches. 
Eduardo and his brother and mother were delightful, responsive, and ever so helpful.",Atención,0.6766666666666666,Positivo ✅
35836177,545022418,2019-10-11,189643274,Isabel,Buena ubicación. Un espacio muy tranquilo y cómodo perfecto para desplazarse a muchos sitios en corto tiempo.,Instalaciones,0.0,Neutral ⚪
33882480,535506435,2019-09-24,23915761,John,"The apartment is very stylish in a building that felt like it was built this year. The gym and pool on the top floor are impeccable! We like that the front door is manned 24/7, great for letting in guests and deliveries. The surroundings have lots of restaurants and cafes, we highly recommend Adorado and Salvaje bakery for breakfast, both a few blocks away. There is a school next to the building but it did not disturb us as we were up early mornings and early to bed. 

This was our third time to the Palermo area of Buenos Aires and it was hands down the best experience because of this apartment and building with its nice amenities. Thank you Cecilia for a memorable stay in your apartment, we highly recommend her!",Instalaciones,0.3461296296296297,Positivo ✅
35376266,564675193,2019-11-16,255861120,Carlos,"Tiene una muy buena ubicación, cercana a la peatonal Florida y a diversos medios de transporte público",Ubicación,0.0,Neutral ⚪
78703,178043635,2017-08-04,26752208,Alejandro Martín,"Oscar se ha ocupado de todo lo necesario para que nuestra estadía fuese un placer.
El lugar es tal como lo muestran las fotos y su ubicación, inmejorable.
Gracias por tu hospitalidad, Oscar.
Nos veremos muy pronto.",Instalaciones,0.0,Neutral ⚪
39635536,597036594,2020-01-24,253278347,Daniel,"Todo muy bien, de acuerdo a lo ofrecido, gracias",Instalaciones,0.0,Neutral ⚪
5914967,353756740,2018-11-29,28921220,Jean Paul,"Florencia es parte de la experiencia de lo mejor de Buenos Aires. Su espacio lo refleja: hospitalidad, muy buena ubicación, barrio lindo, espacio impecable con todos los servicios. Muy pulcro todo y además seguro. Alojarse ahí ha sido una de mis mejores experiencias con airbnb.",Ubicación,0.0,Neutral ⚪
3903094,25187697,2015-01-08,4036376,Ana,"El apartamento está ubicado en un lugar inmejorable de B. Aires. Está limpio y con todo lo que puedas necesitar. Fernando acudió rápido a hacer la entrada, (avisamos con muy poco tiempo de margen)
En todo momento estuvo muy atento.
Es un hospedaje más que recomendable. No dudaré en contactar con él cuando regrese. :)",Limpieza,0.5,Positivo ✅
5631354,203713947,2017-10-15,150983228,Ariel,Espectacular la atencion,Instalaciones,0.0,Neutral ⚪
25587011,329327831,2018-09-28,27282474,Liliana,"This apartment is a great deal, and perfect if you like to experience the feel of an old house in the trendy neighborhood of Palermo. However, if you need everything to be ""modern"" and new, it might not be the place for you. 

Everything was very clean and the hosts were very helpful in accommodating to my arrival and leaving schedule. I enjoyed the apartment and the neighborhood very much.",Limpieza,0.42730303030303035,Positivo ✅
6897508,111232933,2016-10-30,27950949,Marcela,"El departamento es impecable, muy moderno y luminoso.  La ubicacion es ideal para cualquier turista, especialmente si gustan de salir a bares y restaurantes, aunque para cualquier otra actividad es muy facil moverse desde ahi. El departamento esta equipado con todo lo necesario: cocina completa, lavarropas, todo! Andres es muy atento y siempre estuvo disponible.  Totalmente recomendable",Instalaciones,1.0,Positivo ✅
25727559,357489249,2018-12-10,31130424,Jemima,Alejandro was quick to respond to any queries. lovely apartment. Perfect location for exploring the city. Short walk to metro and supermarkets.,Ubicación,0.4583333333333333,Positivo ✅
2748145,27764456,2015-03-11,5063801,Alex,"We had a wonderful time at this centrally located apartment.  It was close the highlights of San Telmo and had many busses withing a short walk.  The apartment was well kept.

Maybe not the quietest place to sleep but buenos aires seemed like a city where that would be hard to find.",Ubicación,0.24166666666666664,Positivo ✅
1159789,490959028,2019-07-19,16658016,Govin,This place is really convenient and well situated in the heart of BSAS. Great short term place for couples and long term if you’re traveling solo. Highly recommend the the place.,Instalaciones,0.22199999999999998,Positivo ✅
66940,22435412,2014-11-06,971761,Sean,"We were accommodated excellently in this apartment, which is in the heart of Palermo and within a short walking distance of major shopping and bars. The view from the gym is spectacular and the pool well kept. We were helped with check-in, check-out and everything in between. A great spot!",Ubicación,0.5325,Positivo ✅
5131976,110780965,2016-10-28,27950949,Marcela,"Tal como se ve en las fotos.  Un departamento luminoso, comodo y en un estado impecable.  Tiene todo lo necesario y la ubicacion es muy recomendable.  Esta sobre una avenida no muy transitada, lo cual lo hace seguro para turistas.  A muy pocas cuadras esta el famoso barrio de Palermo, con bares y restaurantes.  Se recomienda especialmente para gente joven que quiera salir a recorrer la zona.  Daniel fue muy atento y siempre estuvo disponible.  Recomendamos el lugar!",Ubicación,0.0,Neutral ⚪
10570939,272471217,2018-06-03,41533723,Adriana,"Exelente atencion, el lugar increible, impecable, lleno de detalles y decoracion exclusiva.",Instalaciones,0.0,Neutral ⚪
16959339,236086082,2018-02-18,152505800,Brittany,Great location! Close to so many things. Great decor also. Loved all the color. Great shower even though it is small. Perfect for what we needed and comfortable place to crash. Elevators are a little noisy but otherwise a great place!,Limpieza,0.57625,Positivo ✅
435818,163855867,2017-06-25,103714323,Francisco,"Muy lindo departamento! Muy limpio, exelente ubicacion!! Todo de lujo!! Gracias y esperamos volver pronto!!",Limpieza,0.0,Neutral ⚪
30809155,426286264,2019-03-20,39145067,Marta,"The apartment is located in the great part of the city with many bus stop nearby. It's clean and well maintained. All necessary equipment is provided. Maria and her husband are really kind and helpful people. 
Thank you Maria!",Limpieza,0.4833333333333334,Positivo ✅
904344,213846064,2017-11-23,4963685,James,"Colm was very hospitable in regards to welcoming and seeing us off. He has a great place in a great, secure location. Would highly recommend staying at his place.",Ubicación,0.4720000000000001,Positivo ✅
4624329,60315810,2016-01-22,678889,Ryan & Danielle,"Soledad's studio was absolutely wonderful!  My wife & I have been to Buenos Aires 2x in the last year and this place is the best!  It's in a perfect location in Palermo, the inside is perfect (just like the photos) and the rooftop terrace is perfect for those BA summer nights!  Although I didn't meet Soledad personally, we communicated often and she was very attentive to our needs and travel plans.  Would definitely recommend this place!  ",Ubicación,0.6133333333333333,Positivo ✅
10278200,598575829,2020-01-27,297907901,Natalia Carolina,"Súper recomendable. La zona, el lugar, cerca de la zona de bares de Palermo, con varias tiendas para poder abastecerse... Vanina siempre muy atenta respondió a todas mis dudas.",Ubicación,0.0,Neutral ⚪
3468812,52735768,2015-11-01,7854279,Augusto,"Segunda vez que visito el dpto de mariana, realmente comodo en una mb zona de bsas y muy segura. Buena predisposición de ella y su hno Nicolas. Todo muy practico. Recomendable!",Instalaciones,0.0,Neutral ⚪
7578969,591090341,2020-01-10,246049988,Pamela,"Excelente apartamento, todo muy organizado y cerca del comercio.",Ubicación,0.0,Neutral ⚪
16993274,605062508,2020-02-13,222559062,Tina,"Great apartment
Stylish and homely
Clean
Great location
Amazing kitchen stocked up, so you can cook without having to buy spices etc. Best kitchen I encountered in 5 month.

Traffic noise:

I am a light sleeper so the traffic noise was too much.

If you are a heavy sleeper, this is a great apartment.",Limpieza,0.5266666666666666,Positivo ✅
176318,565446172,2019-11-17,282777671,Laura,Excelente anfitrion. Gracias por tu disposición,Atención,0.0,Neutral ⚪
12232522,427258620,2019-03-23,147597489,Daniel,The host canceled this reservation 2 days before arrival. This is an automated posting.,Atención,0.0,Neutral ⚪
19039374,188227197,2017-08-28,108593700,Hernan,"Azul es una anfitriona atenta y súper recomendable, departamento muy lindo y limpio, buena zona y cómodo.",Limpieza,0.0,Neutral ⚪
31596403,524247920,2019-09-05,121110580,Paula,"Ezequiel nos recibio con mucha amabilidad y nos oriento  desde el aeropuerto como llegar a la casa. El departamento estaba muy limpio y todo funcionando perfectamente. El bano estaba impecable y el agua se calienta rapido. El depaesa cerca del metro y hay buses para varias zonas. Hay comercio, heladerias , panaderias , etc cerca. Abrazos desde Brazil. Paula e Debora",Limpieza,0.0,Neutral ⚪
31539022,538124194,2019-09-29,291089195,Lucas,"It was great! Nice place....clean, confortable and with a good....location...",Limpieza,0.8,Positivo ✅
29576212,343114947,2018-10-30,29795849,Omar,"Alida es una muy buena anfitriona. Siempre dispuesta a atender las inquietudes de quienes ocupan su departamento. Este se encuentra en uno de los barrios más tradicionales de la capital argentina, con muchos transportes que llevan a cualquier zona de la ciudad.",Ubicación,0.0,Neutral ⚪
